x,y
0.0,-0.074634890161901
0.033411111111110996,-0.138146349945188
0.066838055555556,-0.18878146664238502
0.10027222222222197,-0.20372816379015
0.133690833333333,-0.203494485806446
0.167115833333333,-0.20753000067901603
0.20051944444444394,-0.18960417701220603
0.233962222222222,-0.14811935577631102
0.267388888888889,-0.164746669673406
0.300803888888889,-0.163891836957084
0.33424638888888897,-0.17359055228722098
0.3676833333333329,-0.17299320679473904
0.4011075,-0.15398119208362698
0.43453611111111107,-0.125435215344315
0.46798249999999997,-0.100741166007911
0.5014,-0.1121037578125
0.5348333333333329,-0.08528734827428
0.568274166666667,-0.08266698699295501
0.601699166666667,-0.05739039490409
0.635115,-0.036716546716161
0.668518611111111,-0.064238191667615
0.7019305555555551,-0.014693608635618
0.7353511111111108,-0.009952672033997
0.7687944444444449,-0.01873965901209
0.802219444444444,0.042959822480469
0.8356352777777779,0.05135549459198
0.8690427777777779,0.10235893435291199
0.9024472222222221,0.11284246211333199
0.9358630555555559,0.140674769667996
0.9692713888888891,0.14350895549345002
1.00270111111111,0.20310473393771
1.03613527777778,0.186858920469807
1.06955555555556,0.23286591948983104
1.10297333333333,0.264390790367718
1.13639277777778,0.286681277673691
1.1698213888888898,0.328088989881009
1.20324277777778,0.35250403587873497
1.23667694444445,0.400585892763019
1.27008888888889,0.42700086351347
1.30350194444444,0.43941137412876
1.33691777777778,0.512893600743264
1.37034722222222,0.5476755333153529
1.40378333333333,0.5865550940307429
1.43720194444444,0.634738720364417
1.47062222222222,0.6623695705978199
1.50404277777778,0.6908910925993911
1.53747222222222,0.769147830311008
1.5709019444444499,0.8191530707573779
1.60431777777778,0.846198550507426
1.6377361111111102,0.91793493140973
1.6711511111111101,0.954477743618088
1.7045686111111102,1.0085403350409399
1.73798527777778,1.05496356453857
1.77140555555556,1.1279602726097
1.80481305555556,1.17499874529009
1.8382261111111102,1.21867765760613
1.8716769444444499,1.28335458400802
1.90510194444445,1.33679019431207
1.93853805555556,1.38743670580434
1.9719650000000002,1.43905427034271
2.00539166666667,1.5071957859030602
2.03880277777778,1.5142359013650102
2.07220555555556,1.5317889758690602
2.105665,1.5125317665280198
2.1390861111111104,1.53689164691124
2.1725,1.55724649585449
2.20590388888889,1.54957629091766
2.23932333333333,1.5902482125705
2.27273805555556,1.6790933072599
2.3061638888888902,1.72730000342949
2.33958805555556,1.79086759148464
2.3729872222222204,1.85197681802605
2.40640194444444,1.88290992353394
2.43981666666667,1.9601189281237799
2.4732333333333303,2.00785160238335
2.50665111111111,2.04991097708862
2.5400722222222205,2.07356772876602
2.57349277777778,2.14798325702803
2.60689166666667,2.1922968098356397
