x,y
0.0,0.22916805735576198
0.033411111111110996,0.1956753480664
0.066838055555556,0.130956089738578
0.10027222222222197,0.16644295038312099
0.133690833333333,0.16452962155375597
0.167115833333333,0.162012430507446
0.20051944444444394,0.12388438355402802
0.233962222222222,0.10563261530846499
0.267388888888889,0.13319989537177
0.300803888888889,0.17451079837366398
0.33424638888888897,0.156399369318484
0.3676833333333329,0.18639517385264703
0.4011075,0.179118259720849
0.43453611111111107,0.244117731117738
0.46798249999999997,0.34708889194757797
0.5014,0.26127592914916997
0.5348333333333329,0.230742503238855
0.568274166666667,0.33636013470400394
0.601699166666667,0.30288494750256606
0.635115,0.332945853264617
0.668518611111111,0.3626559178498329
0.7019305555555551,0.36877104432547
0.7353511111111108,0.366380559113942
0.7687944444444449,0.39187119654941105
0.802219444444444,0.493992398602933
0.8356352777777779,0.485115815071381
0.8690427777777779,0.544170572684001
0.9024472222222221,0.5034418965262191
0.9358630555555559,0.5621188691844891
0.9692713888888891,0.559951953172565
1.00270111111111,0.6480206466140699
1.03613527777778,0.6040136152291
1.06955555555556,0.673658957760005
1.10297333333333,0.634058772807617
1.13639277777778,0.7301503746875
1.1698213888888898,0.7116450710059151
1.20324277777778,0.70128243837616
1.23667694444445,0.7542365553971819
1.27008888888889,0.82536025209343
1.30350194444444,0.834320591997605
1.33691777777778,0.8943543653671071
1.37034722222222,0.908926432357784
1.40378333333333,0.891907682745128
1.43720194444444,0.962688382970046
1.47062222222222,0.9985966041459989
1.50404277777778,1.0397088006921702
1.53747222222222,1.05971877621307
1.5709019444444499,1.12949346213066
1.60431777777778,1.18159493081558
1.6377361111111102,1.17145553284758
1.6711511111111101,1.23851382495513
1.7045686111111102,1.29036204957237
1.73798527777778,1.28879470447383
1.77140555555556,1.3718539967641699
1.80481305555556,1.3991353773710098
1.8382261111111102,1.46959042751331
1.8716769444444499,1.50595535106194
1.90510194444445,1.5414255203433
1.93853805555556,1.56366371506453
1.9719650000000002,1.6303222551720402
2.00539166666667,1.65180133424299
2.03880277777778,1.67208631458282
2.07220555555556,1.6705686703878602
2.105665,1.70177229021339
2.1390861111111104,1.6602556587786699
2.1725,1.67854464708133
2.20590388888889,1.7169410900033901
2.23932333333333,1.77703713195495
2.27273805555556,1.82836817731865
2.3061638888888902,1.91485587552778
2.33958805555556,1.9457173470211797
2.3729872222222204,1.97765815464766
2.40640194444444,2.0630834440954198
2.43981666666667,2.1002097144821
2.4732333333333303,2.13077217911985
2.50665111111111,2.20820393195677
2.5400722222222205,2.23639815663753
2.57349277777778,2.2480104486197203
2.60689166666667,2.3123384045552005
2.6403111111111097,2.3560506686575096
2.67372055555556,2.41263433041473
2.70715833333333,2.46528598972075
2.74057972222222,2.5371453925099905
2.7739991666666697,2.54902053992079
2.8074122222222204,2.62016424258575
2.84083444444444,2.6489812265531496
2.8742427777777797,2.70180969145336
2.90766944444444,2.72632500262542
2.94112055555556,2.7917492323209303
2.97455,2.8315778344248503
3.00797611111111,2.8971657793968904
3.0413927777777796,2.9275724193534396
3.0748,2.95602266990692
3.1082158333333303,2.9922657032744597
3.1416427777777796,3.0198567023765404
3.17504833333333,3.0403999849944903
3.20848888888889,3.10548798500298
3.24190944444444,3.13193694765503
3.27533166666667,3.1554937255783098
3.30875944444444,3.20572280236052
3.34219166666667,3.19566337771528
3.37561027777778,3.2314517968737797
3.4090222222222204,3.2420890557388105
3.44244444444444,3.2590408302706897
3.4758538888888904,3.31292164619398
3.5092888888888902,3.30463538221367
3.54270555555556,3.3596795380584004
3.57612972222222,3.37182981162703
3.60955555555556,3.37238504443113
3.6429816666666697,3.4202464886227406
3.6764324999999998,3.4240794718407406
3.7098527777777797,3.4482405096875
3.7432602777777797,3.4687514505368
3.7766955555555497,3.4734476492377997
3.81011583333333,3.47336770060966
3.84354444444444,3.5024618448149902
3.8769824999999996,3.51055371379852
3.91040388888889,3.5282069434532004
3.94384555555555,3.52733326964323
3.9772797222222205,3.5519210218956805
4.01070944444444,3.57655503787977
4.04414277777778,3.57867713767326
4.07757222222222,3.60687972729729
4.11100666666667,3.6175637721032
4.14443527777778,3.61944374539764
4.17786944444444,3.6301543511729197
4.21129444444444,3.62742041889336
4.2447241666666695,3.64013470956047
4.27814555555556,3.65003108874739
4.31155194444444,3.65845554304687
4.34496111111111,3.6641388488335402
4.3783900000000004,3.6792755659664906
4.41181583333333,3.6920470411278496
4.44525277777778,3.69647444809263
4.47866944444444,3.70420619724226
4.512134444444441,3.70616060632658
4.545580555555559,3.7287870982528504
4.57900277777778,3.72173120614311
4.61241861111111,3.7299586350964398
4.64582694444444,3.7271600047946
4.6792344444444405,3.7448611717968796
4.71265833333333,3.7472151810436296
4.74608805555556,3.75667466613396
4.77950472222222,3.7702894758410497
4.81292222222222,3.78054347235563
4.84632972222222,3.7687003343640093
4.87976305555556,3.7774507759928704
4.913201944444441,3.7893917936325097
4.9466233333333305,3.79100760374481
4.98005194444445,3.7876990831085005
5.013472222222219,3.80531097486341
5.04690666666667,3.7974755595992797
5.0803575,3.8067605457897997
5.11379083333333,3.81555085777885
5.14720277777778,3.80455159011
5.180613055555559,3.81252036802666
5.214036111111111,3.82774331946699
5.24744916666667,3.81793789916229
5.280888055555559,3.8267747980126203
5.31431027777778,3.83171351478804
5.347719444444441,3.8293048799114198
5.3811491666666695,3.8309050628258503
5.414578888888889,3.8348740986614196
5.448011111111111,3.8330142001934
5.481438055555559,3.8307336304168498
5.51486944444444,3.84071343959868
5.54831861111111,3.83389733742607
5.58174083333333,3.83894450942802
5.6151511111111105,3.8439255101653904
5.64856388888889,3.84128057791426
5.68199277777778,3.8433170853405803
5.715418611111111,3.84719102984917
5.7488483333333305,3.83912891646454
5.78227333333333,3.85750930221367
5.81570666666667,3.85093639545012
5.8491075,3.8504483447506703
5.88252222222222,3.85488567380608
5.91593166666667,3.84992873019409
5.94934833333333,3.86024037106621
5.98274833333333,3.85761192543823
6.016168611111111,3.86014091594267
6.049575,3.86000515911987
6.08297333333333,3.85733550652313
6.116376944444441,3.8626935289940603
6.149776944444441,3.8563169945785294
6.18318805555556,3.8555521267692403
6.21660944444445,3.86307123134565
6.250025,3.85819035281364
6.2834372222222195,3.85830478521538
