x,y
0.0,10.2201479587236
0.033413055555556,9.84639220387631
0.06682138888888901,9.97427146573553
0.10023805555555601,10.9432302106615
0.15856861111111098,10.1547346957974
0.19200277777777802,10.402141006454201
0.22544444444444395,10.4466625354923
0.25886472222222195,10.3105314759224
0.292281388888889,10.325680643505601
0.32569722222222197,10.4564983042631
0.35912861111111105,10.3612238364766
0.39253527777777797,10.473905858039
0.425975,10.463404275376499
0.4593833333333329,10.426472931064101
0.49281305555555605,10.3003259316508
0.5262333333333329,10.433595054849
0.5596480555555561,10.2498387151376
0.593080555555556,10.3842597415227
0.626500833333333,10.2157569682531
0.6599186111111109,10.356111293864299
0.6933369444444449,10.1865076262723
0.726763055555556,10.275905164688
0.7601944444444441,10.1330987678617
0.7936286111111109,10.232074879242901
0.82705,10.050887285816602
0.860470277777778,10.1744338461579
0.893883333333333,9.98824726968089
0.927304722222222,10.0897602674706
0.9607297222222221,9.927102173433072
0.99415,10.0156352610518
1.02757583333333,9.82367386418747
1.06099638888889,9.93829652007593
1.09442583333333,9.8772948396692
1.1278424999999999,9.6864735798313
1.1612675,9.630979041532552
1.19468055555556,9.59375988538347
1.22812222222222,9.483014092569809
1.26153416666667,9.54618751025372
1.29495555555556,9.47156173599401
1.32837972222222,9.367207862971389
1.36180194444444,9.23659838404305
1.39522222222222,9.07770283659418
1.42864166666667,9.11601358038535
1.46207694444444,9.01577427097196
1.49549638888889,8.911537502893058
1.52893055555556,8.67567090634876
1.56235472222222,8.661069697932069
1.59577222222222,8.51952291727493
1.62920083333333,8.363313054925571
1.66262222222222,8.223658478449241
1.6960425,8.05581964343236
1.7294825,7.788730049647979
1.7628991666666698,7.7070767390727
1.79631305555556,7.4140182423144
1.82976111111111,7.307940511763829
1.86317694444444,7.10078637186528
1.89662777777778,6.895491955546561
1.9300563888888898,6.623105274443189
1.96347777777778,6.4848139359628805
1.99691472222222,6.40327342444327
2.03035194444444,6.35709985105888
2.0637675,6.183931577434179
2.09718527777778,5.90577774543778
2.1305925,5.522179020396871
2.16402694444444,5.392874394743471
2.1974424999999997,5.2017718133831305
2.2308936111111097,4.854326943530521
2.26431944444444,4.41104689581108
2.29774444444444,4.09173216137464
2.33116861111111,3.891445622434021
2.36460472222222,3.9351413083593707
2.39802305555556,4.481644348369601
2.4314424999999997,4.135124957748021
2.46486305555556,3.7095468164685896
2.49828805555555,3.6831604016779202
2.53170361111111,3.52709632896432
2.56511944444444,3.2420799315712996
2.59854805555555,2.85010947816602
2.63196583333333,2.42461992355181
2.6654075,1.9780468878126498
2.6988527777777795,1.5193926850229302
2.7322758333333304,1.036446137964
2.7657,0.661930396806818
2.7991241666666697,0.542344774632237
2.83256194444444,0.48454250050313297
2.86601666666667,0.45692463229349095
2.89945361111111,0.434821834702458
2.9328575,0.40306375627320995
2.9663,0.364734351694546
2.99973694444444,0.352386799682347
3.0331508333333304,0.30526433933890296
3.0665722222222205,0.29283797208134
3.1000175,0.273006470973048
3.13345,0.25409876991592995
3.1669091666666698,0.24157066458215798
3.2003425,0.224557054679009
3.2337686111111097,0.20466299656967898
3.26720194444444,0.21012498414574998
3.30062416666667,0.18989438034161898
3.33403694444444,0.179859828410014
3.36747138888889,0.18973499377365802
3.40088694444444,0.169012912717422
3.43431583333333,0.157709220002451
3.46775083333333,0.156896370148255
3.5011777777777797,0.141119502716982
3.53461944444444,0.14182576834088897
3.56804361111111,0.13439576122494798
3.60145555555555,0.12431213793101799
3.63488416666667,0.12621081587321
3.6683047222222203,0.12779642699879099
3.7017380555555497,0.11169071841395402
3.73515833333333,0.10637129181058
3.7685916666666697,0.113945424350549
3.8020074999999998,0.108655835941775
3.83542416666667,0.09670194371008392
3.86884916666667,0.10174902373635601
3.90226111111111,0.09906833849879759
3.93569083333333,0.09747415250569141
3.96913611111111,0.08687325762104058
4.00253416666667,0.088562790633593
4.03596388888889,0.083670771930793
4.06938333333333,0.08687995747095859
4.1028175000000005,0.09263317833654008
4.13625638888889,0.08212288897662959
4.16969722222222,0.0920509535780022
4.20314527777778,0.0906730843559798
4.23658972222222,0.0836288793713646
4.27002027777778,0.0767207515558283
4.3034675,0.0743080932673851
4.33689916666667,0.07472328402383752
4.3703591666666695,0.08327396009620629
4.403777777777781,0.0838037598648413
4.43721111111111,0.0729192029706752
4.47063972222222,0.0724507197255019
