Process Time [h],Biomass [AU],O2 [%],OUR [%/h],pH [dimensionless]
0.0,1831.4541015625,80.6674298055325,,6.22248272281962
0.033411111111111114,1606.8798828125,82.7806404437723,256.573774304014,6.32718538960695
0.06683805555555555,1429.1005859375,84.3380283567326,218.636777243429,6.40652744127551
0.10027222222222222,1376.833984375,85.4081451307975,188.723285520445,6.46712094089223
0.13369083333333331,1377.650390625,86.251706835172,171.16507799625,6.51275228330738
0.16711583333333332,1363.5546875,86.8750543691647,156.072841321194,6.54891193480496
0.20051944444444444,1426.22119140625,87.0636659429161,136.907825348054,6.57602820616354
0.23396222222222224,1571.77685546875,87.2208134369575,134.06737416228,6.59843861292063
0.2673888888888889,1513.34814453125,87.2420381960132,128.424728927929,6.62079755132781
0.30080388888888887,1516.34912109375,87.2216403058004,126.967679718478,6.63320152966815
0.3342463888888889,1482.3193359375,87.3286894645291,130.987411892253,6.646735528327
0.36768333333333336,1484.4140625,87.2996467512563,125.846972564524,6.65831963472808
0.4011075,1551.16455078125,87.1118483350925,121.369568936481,6.66657148113431
0.43453611111111107,1651.68359375,87.0014925852881,125.579899138113,6.67590972218026
0.4679825,1738.92724609375,86.6892421779894,120.669666287995,6.68161011083641
0.5014,1698.75,86.6230883267026,131.123611384097,6.68826694174462
0.5348333333333334,1793.66259765625,86.3643751926529,126.030982569064,6.69378177224615
0.5682741666666666,1802.9541015625,86.0517299420061,127.02352892038,6.69809688133216
0.6016991666666667,1892.73974609375,85.7765784776336,131.236056178159,6.70433391297381
0.6351150000000001,1966.3896484375,85.3132072317378,128.367596056549,6.7089558094241
0.6685186111111111,1868.38720703125,84.7713063104784,130.689994767757,6.71011106279189
0.7019305555555555,2045.05908203125,84.4820437903358,143.609076195165,6.71472111122452
0.7353511111111112,2062.0234375,84.0410117561055,141.977604801767,6.71841593698271
0.7687944444444444,2030.58935546875,83.6228613302317,147.121828404032,6.72243566343698
0.8022194444444444,2252.0625,82.8844366708442,141.618636485805,6.72321182090443
0.8356352777777777,2282.3359375,82.4493335474221,158.133707102609,6.72198662670003
0.8690427777777778,2466.96142578125,81.8004445823368,156.1550280061,6.72678455027961
0.9024472222222222,2505.06396484375,80.9984762487332,157.9364828161,6.72420359958176
0.9358630555555556,2606.47802734375,80.1810560891289,165.514372383002,6.72096240641465
0.9692713888888889,2616.826171875,79.2349330286282,169.869211319354,6.71994489486351
1.0027011111111113,2835.33447265625,78.4304106847658,183.63993784052,6.71945819627351
1.0361352777777777,2775.59521484375,77.5680313214892,189.842969539519,6.71972080185254
1.0695555555555556,2945.11474609375,76.3917709865391,189.123853128803,6.71429814843648
1.1029733333333334,3061.888671875,75.3895816417883,206.16635321657,6.71093073033042
1.1363927777777778,3144.76318359375,74.1850637519013,209.972521042803,6.70659760293629
1.1698213888888889,3299.39697265625,73.070101412657,224.796266192154,6.7020985696271
1.2032427777777777,3390.994140625,71.8795617395896,233.772941698044,6.69957678100075
1.2366769444444445,3572.3095703125,70.6934573510706,245.632034913241,6.69403105008824
1.2700888888888888,3672.451171875,69.6358487506475,261.411720919402,6.68750096386921
1.3035019444444444,3719.63232421875,70.2801183970944,322.860569549648,6.68432704995622
1.3369177777777779,4000.74462890625,73.0248774485581,379.541484576012,6.68170330706255
1.3703472222222222,4134.87109375,73.0577440700505,270.735162613362,6.68281904605899
1.4037833333333334,4285.626953125,71.9743194590812,237.121422513038,6.67653320443665
1.4372019444444444,4473.69482421875,69.6676259858728,211.055926648991,6.67780588434431
1.470622222222222,4582.169921875,66.6650266533551,213.425069806124,6.66953794335325
1.5040427777777778,4694.62939453125,63.7574639482338,246.672377432251,6.66330790458422
1.5374722222222221,5005.7919921875,63.1956790910081,345.571727232222,6.65693843704891
1.5709019444444445,5206.66650390625,62.6776596626601,352.534486596458,6.65121242252658
1.6043177777777777,5315.9912109375,59.9915683277922,293.143752986896,6.64278964830338
1.6377361111111113,5608.34130859375,60.5218988984249,415.994212707412,6.63886204853679
1.6711511111111113,5758.62109375,59.6248258120666,367.901006714951,6.63498460951958
1.7045686111111111,5982.67431640625,56.7432245069398,317.520546802743,6.62723562990355
1.7379852777777778,6176.7490234375,54.1943548203206,356.453577280963,6.62283840213765
1.7714055555555557,6485.15478515625,52.063523667138,394.16344549496,6.61448361188974
1.8048130555555557,6686.05029296875,50.0609225677947,419.419792099219,6.60838313979267
1.838226111111111,6874.16015625,47.8254685379165,432.701064842832,6.60746219894799
1.8716769444444445,7155.5458984375,45.1892411381615,442.682369703436,6.60864837023135
1.9051019444444446,7390.66650390625,42.2877970534724,461.30236643644,6.60684594731093
1.9385380555555556,7615.79443359375,39.1619874277299,483.841360847706,6.60506839848238
1.971965,7847.5927734375,35.8691205616549,509.653830884466,6.59944685304069
2.0053916666666667,8157.36181640625,33.6720849427414,575.58203220168,6.60568591559273
2.0388027777777777,8189.61669921875,36.010755953356,733.095593682935,6.61862647134912
2.0722055555555556,8270.24609375,38.2777923144803,707.903125049681,6.64056097530179
2.105665,8181.8046875,38.3945906133194,620.714577447085,6.6627727131355
2.1390861111111112,8293.7412109375,39.3305923731021,643.993103855785,6.68309731007155
2.1725,8387.71875,40.5722514595314,643.943786468592,6.70410225005032
2.205903888888889,8352.2578125,43.782060420743,690.369704415271,6.72413233401594
2.2393233333333336,8540.9609375,46.4534406830889,641.824543838294,6.73581519079105
2.2727380555555556,8959.0556640625,44.672459568853,482.036047718088,6.75050628771245
2.306163888888889,9189.42578125,40.229859677164,420.207845698913,6.76248583730107
2.3395880555555557,9497.1591796875,36.5300204261295,487.450785694617,6.77650384312529
2.3729872222222226,9797.41015625,35.9908133971235,618.523666315335,6.79291085344041
2.4064019444444447,9951.109375,36.6976674673423,661.289563888262,6.80656955142735
2.4398166666666667,10339.984375,35.680848738194,602.59386442666,6.82042162476768
2.473233333333333,10584.29296875,32.9333054769012,561.215236594397,6.83402871989425
2.506651111111111,10802.140625,29.5457454754438,569.040180841323,6.84699134691751
2.5400722222222223,10925.7646484375,26.175238252443,603.645793481602,6.86042529485323
2.573492777777778,11319.974609375,23.0732869450262,645.759551426912,6.8699329796875
2.6068916666666664,11558.724609375,20.836995945184,702.178537247481,6.88394647965764
2.6403111111111115,11562.7099609375,18.7692739009782,729.66081440507,6.89663449761103
2.6737205555555557,11898.248046875,17.2168291942982,765.839690937857,6.90716607328441
2.7071583333333336,12349.2841796875,15.7574222369667,784.269307333592,6.92105810097098
2.740579722222222,12541.1279296875,14.363156789195,800.628093797774,6.93137903938695
2.773999166666667,12925.08984375,13.1774063693427,820.887675616793,6.9454257088409
2.807412222222222,13281.33984375,11.8846374445049,829.636800002448,6.95793920965493
2.840834444444445,13498.18359375,11.2744375972405,862.848218030435,6.96838931944923
2.8742427777777775,13574.6123046875,13.333130310663,948.877556427308,6.98046371459309
2.9076694444444446,14106.9296875,14.7107119822113,907.747707482557,6.99803725162492
2.9411205555555555,14420.513671875,14.2089804965855,837.845038566147,7.01047019630832
2.97455,14752.3466796875,12.5634486343978,808.68673182409,7.02082949238783
3.007976111111111,14985.302734375,10.5902562858872,815.474071109966,7.03524793383333
3.0413927777777774,15305.9736328125,8.44888469696951,829.863565672445,7.04393015428755
3.0748,15492.2734375,7.56310698353881,888.996272378133,7.05730198116728
3.108215833333333,15605.921875,7.07695861991897,909.871654035217,7.06887631481167
3.141642777777778,16028.244140625,6.51496550474078,912.370536256825,7.08291434595075
3.1750483333333337,16244.111328125,6.25301679100668,927.003278337932,7.09611873560653
3.2084888888888887,16354.4052734375,6.20857015842441,936.145545938211,7.10776268408063
3.2419094444444445,16819.880859375,6.06284284248904,933.542493772685,7.12231842370623
3.2753316666666663,16834.578125,5.83382335021694,932.512082025577,7.1347146251421
3.308759444444444,17204.53515625,5.77154684535394,939.805930006059,7.14442655080353
3.3421916666666664,17338.89453125,5.72275287649335,940.820710977787,7.15998580009886
3.3756102777777777,17641.115234375,5.64670880281376,940.494915113665,7.17242535288893
3.409022222222222,17677.95703125,5.54944444169406,940.621777262307,7.18376549682906
3.4424444444444444,17974.18359375,5.64788556437596,947.445995687962,7.19721318707145
3.475853888888889,18024.94921875,5.50324052423393,939.184441272983,7.20772761384981
