Process Time [h],Biomass [AU],O2 [%],OUR [%/h],pH [dimensionless]
0.0,3234.13037109375,93.7637601267869,,7.15504074323559
0.03341305555555556,3342.29150390625,96.0959784715818,132.162453434992,7.17521446081582
0.06682138888888889,3618.67333984375,97.6259733683449,84.6685172115155,7.19007095918187
0.10023805555555557,,98.7760222808822,,7.20380986379619
0.15856861111111112,2666.20166015625,100.270644371856,52.5912498646376,7.23074392106188
0.1920027777777778,2601.044921875,101.013061594221,19.5272552115661,7.23599329951993
0.22544444444444445,2600.08374023438,101.428033170688,2.23698273505974,7.2401147224605
0.25886472222222223,2597.04760742188,101.666253846117,-7.13369348212488,7.24680090656462
0.2922813888888889,2509.90063476563,101.621803045619,-17.9936991556036,7.25094638190744
0.3256972222222222,2574.017578125,101.819639180915,-10.3216311645629,7.25609975501017
0.3591286111111111,2619.474609375,101.765294644904,-19.8267287549197,7.25499961850209
0.39253527777777775,2589.12939453125,101.872562985308,-14.4382433108313,7.25843231287876
0.425975,2382.716796875,101.722412332522,-23.197544102437,7.26086047386704
0.4593833333333333,2693.96435546875,101.701891391114,-17.8397507830424,7.26289523280645
0.49281305555555555,2718.23828125,101.520761243976,-22.4471184120031,7.26225985697503
0.5262333333333333,2535.154296875,101.429104388068,-17.950125291957,7.26689914538538
0.5596480555555555,2522.04321289063,101.242184370287,-19.872631527233,7.2641025357615
0.5930805555555556,2641.17529296875,101.061562153168,-17.8364583429933,7.26517539193603
0.6265008333333333,2538.7880859375,101.002902233402,-12.3708243473969,7.26772952288856
0.659918611111111,2402.19384765625,100.820297213888,-15.4801190040424,7.26751885485443
0.6933369444444444,2465.7001953125,100.527513286012,-16.985512888195,7.26612318754379
0.7267630555555556,2489.16943359375,100.44102455481,-7.86260029555704,7.2687292841361
0.7601944444444444,2359.53173828125,100.214835154283,-11.1591859946822,7.26756895545988
0.7936286111111112,2468.75439453125,99.9553709755058,-9.92813316752536,7.27007305611342
0.8270500000000001,2454.96435546875,99.6922749448353,-7.4257790625027,7.26965167146899
0.8604702777777778,2516.83203125,99.3809882426886,-6.21341046962042,7.26682765131747
0.8938833333333334,2316.65380859375,99.2770664210696,3.07245021485334,7.27092301920526
0.9273047222222223,2328.88037109375,98.7873415924462,-7.42608045420286,7.26995439227516
0.9607297222222222,2444.60546875,98.4347117153954,1.60929244913921,7.27035931320049
0.99415,2673.00244140625,98.1494524465772,7.09505335607651,7.26829572844558
1.0275758333333334,2397.9599609375,97.7009135754977,5.07982373789677,7.27059840439803
1.060996388888889,2613.94360351563,97.5261518920747,17.7796105462755,7.27368920541208
1.0944258333333334,2402.6328125,96.8498595534467,4.44971423424364,7.26992804623413
1.1278425,2437.0771484375,96.5047693086944,21.1688844217656,7.27169904136936
1.1612675000000001,2922.2197265625,95.8714193104807,16.0722730053978,7.27253356469668
1.1946805555555557,2400.19140625,95.3395254518906,25.3290045677969,7.27196543474723
1.2281222222222221,2498.501953125,94.6191402435244,25.0360243149201,7.26755760936768
1.2615341666666666,2639.69409179688,94.0539654772678,36.9603195346322,7.27136245618474
1.2949555555555556,2653.16064453125,93.2835733624752,36.3485613103542,7.27202077347595
1.3283797222222222,2459.40966796875,92.5508690839903,45.2136459807031,7.2715935620017
1.3618019444444445,2564.83984375,91.6548693899391,47.6823716963981,7.26903179579211
1.3952222222222224,2625.69482421875,90.7874142626924,57.5388620366124,7.26836927121427
1.4286416666666666,2598.22607421875,89.9785298380326,67.8816235501904,7.26892596671188
1.4620769444444444,2676.65405273438,88.9945684132549,70.7857774581474,7.26891927142462
1.495496388888889,2734.76806640625,88.0619051368716,82.1958530795553,7.2652684663634
1.5289305555555555,2677.16357421875,86.9944980349914,87.3987986014499,7.26627771045038
1.5623547222222223,2723.42138671875,85.599121895389,88.3073582629478,7.26918673697615
1.5957722222222221,2672.85375976563,84.4219986514701,108.848195946249,7.26569830377644
1.6292008333333332,2825.16015625,82.9853977031655,112.726617451374,7.26480826211965
1.662622222222222,2737.35815429688,81.5848059643379,128.238577520972,7.26608551976289
